web-scraper-order,web-scraper-start-url,article_link,article_link-href,type habit,prix,adresse,image_link
"1739079247-495","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-pour-enfants-2184187","Vêtements Enfants","4 500 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2184187_uploaded_image2_1590625040.jpeg""); width: 399px;"
"1739079273-496","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-pour-enfants-2184188","Vêtements Enfants","4 500 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2184188_uploaded_image2_1590625078.jpeg""); width: 399px;"
"1739079299-497","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/tunique-enfant-2188090","Vêtements Enfants","Prix sur demande","Grand Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2188090_uploaded_image1_1590683954.jpg""); width: 671px;"
"1739079325-498","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2189905","Vêtements Enfants","4 500 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2189905_uploaded_image2_1590707665.jpeg""); width: 399px;"
"1739079351-499","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2189909","Vêtements Enfants","4 500 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2189909_uploaded_image2_1590707708.jpeg""); width: 399px;"
"1739079377-500","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2189912","Vêtements Enfants","3 500 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2189912_uploaded_image2_1590707745.jpeg""); width: 399px;"
"1739079403-501","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/chemises-enfants-2189914","Vêtements Enfants","3 500 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2189914_uploaded_image2_1590707778.jpeg""); width: 399px;"
"1739079429-502","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robes-pour-enfants-2189919","Vêtements Enfants","Prix sur demande","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2189919_uploaded_image2_1590707823.jpeg""); width: 399px;"
"1739079455-503","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-2190410","Vêtements Enfants","10 000 CFA","Hann Bel-Air, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2190410_uploaded_image2_1590716787.jpeg""); width: 372px;"
"1739079481-504","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2196443","Vêtements Enfants","4 500 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2196443_uploaded_image2_1590795615.jpeg""); width: 399px;"
"1739079507-505","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-t-shirt-culotte-2196448","Vêtements Enfants","4 500 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2196448_uploaded_image2_1590795660.jpeg""); width: 399px;"
"1739079533-506","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-t-shirt-culotte-2196450","Vêtements Enfants","4 500 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2196450_uploaded_image2_1590795691.jpeg""); width: 399px;"
"1739079559-507","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-pour-enfants-2196452","Vêtements Enfants","4 500 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2196452_uploaded_image2_1590795727.jpeg""); width: 399px;"
"1739079585-508","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2196455","Vêtements Enfants","4 500 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2196455_uploaded_image2_1590795758.jpeg""); width: 399px;"
"1739079611-509","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-pour-enfants-2196460","Vêtements Enfants","4 500 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2196460_uploaded_image2_1590795797.jpeg""); width: 399px;"
"1739079637-510","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/pour-enfants-2196462","Vêtements Enfants","4 500 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2196462_uploaded_image2_1590795834.jpeg""); width: 399px;"
"1739079663-511","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-fille-2196466","Vêtements Enfants","3 500 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2196466_uploaded_image2_1590795872.jpeg""); width: 399px;"
"1739079689-512","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-fille-2196469","Vêtements Enfants","3 500 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2196469_uploaded_image3_1590795905.jpeg""); width: 399px;"
"1739079715-513","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-2196473","Vêtements Enfants","3 500 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2196473_uploaded_image2_1590795935.jpeg""); width: 399px;"
"1739079741-514","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2196569","Vêtements Enfants","6 500 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2196569_uploaded_image2_1590797177.jpeg""); width: 399px;"
"1739079767-515","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-vetements-enfant-2196570","Vêtements Enfants","6 500 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2196570_uploaded_image3_1590797203.jpeg""); width: 399px;"
"1739079793-516","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-vetements-enfant-2196573","Vêtements Enfants","6 500 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2196573_uploaded_image2_1590797229.jpeg""); width: 399px;"
"1739079819-517","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-2196574","Vêtements Enfants","6 500 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2196574_uploaded_image2_1590797255.jpeg""); width: 399px;"
"1739079845-518","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-vetements-enfant-2196576","Vêtements Enfants","4 500 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2196576_uploaded_image2_1590797295.jpeg""); width: 399px;"
"1739079871-519","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-pour-enfants-de-1-a-15ans-2200124","Vêtements Enfants","6 000 CFA","Sicap Liberté, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2200124_uploaded_image2_1590854403.jpeg""); width: 413px;"
"1739079897-520","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2201843","Vêtements Enfants","4 500 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2201843_uploaded_image2_1590884302.jpeg""); width: 399px;"
"1739079923-521","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2201847","Vêtements Enfants","Prix sur demande","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2201847_uploaded_image2_1590884339.jpeg""); width: 399px;"
"1739079949-522","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2201848","Vêtements Enfants","4 500 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2201848_uploaded_image2_1590884374.jpeg""); width: 399px;"
"1739079975-523","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/complet-bebe-2202769","Vêtements Enfants","3 500 CFA","HLM, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2202769_uploaded_image2_1590917753.1.jpeg""); width: 452px;"
"1739080001-524","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/slip-pour-enfant-2205828","Vêtements Enfants","7 500 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2205828_uploaded_image2_1590964036.jpeg""); width: 369px;"
"1739080027-525","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/bambinerie-2214815","Vêtements Enfants","Prix sur demande","Geule Tapée, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2214815_uploaded_image2_1591105408.jpeg""); width: 578px;"
"1739080053-526","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-2214842","Vêtements Enfants","Prix sur demande","Geule Tapée, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2214842_uploaded_image2_1591105775.jpeg""); width: 578px;"
"1739080079-527","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/short-en-jeans-2215192","Vêtements Enfants","1 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2215192_uploaded_image2_1591108928.jpeg""); width: 434px;"
"1739080105-528","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/habits-pour-enfants-2217825","Vêtements Enfants","4 500 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2217825_uploaded_image2_1591140416.jpeg""); width: 399px;"
"1739080131-529","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/habits-pour-enfants-2217826","Vêtements Enfants","4 500 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2217826_uploaded_image2_1591140452.jpeg""); width: 399px;"
"1739080157-530","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/habits-pour-enfants-2217833","Vêtements Enfants","4 500 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2217833_uploaded_image2_1591140499.jpeg""); width: 399px;"
"1739080183-531","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2217836","Vêtements Enfants","4 500 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2217836_uploaded_image2_1591140533.jpeg""); width: 399px;"
"1739080209-532","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/habits-pour-enfants-2217841","Vêtements Enfants","4 500 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2217841_uploaded_image2_1591140592.jpeg""); width: 399px;"
"1739080235-533","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/habits-pour-enfants-2217851","Vêtements Enfants","4 500 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2217851_uploaded_image2_1591140670.jpeg""); width: 399px;"
"1739080261-534","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-pour-enfant-2217854","Vêtements Enfants","4 500 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2217854_uploaded_image2_1591140707.jpeg""); width: 399px;"
"1739080287-535","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2217861","Vêtements Enfants","4 500 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2217861_uploaded_image2_1591140791.jpeg""); width: 399px;"
"1739080313-536","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robes-enfants-2229173","Vêtements Enfants","Prix sur demande","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2229173_uploaded_image2_1591297708.jpeg""); width: 417px;"
"1739080339-537","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/slip-pour-enfant-2230573","Vêtements Enfants","7 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2230573_uploaded_image2_1591323874.jpeg""); width: 369px;"
"1739080365-538","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-shorts-2238880","Vêtements Enfants","15 000 CFA","Grand Dakar, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2238880_uploaded_image2_1591454589.jpeg""); width: 369px;"
"1739080391-539","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-ensemble-4-pieces-2243264","Vêtements Enfants","10 000 CFA","Pikine, Sénégal","background-image: url(""https://images.coinafrique.com/2243264_uploaded_image2_1591543392.jpeg""); width: 544px;"
"1739080443-540","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2250465","Vêtements Enfants","Prix sur demande","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2250465_uploaded_image2_1591649426.jpeg""); width: 576px;"
"1739080469-541","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-habits-enfant-11-pieces-2251207","Vêtements Enfants","15 000 CFA","Sicap Liberté, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2251207_uploaded_image1_1591658924.jpg""); width: 488px;"
"1739080495-542","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robes-dete-2259852","Vêtements Enfants","Prix sur demande","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2259852_uploaded_image2_1591790851.jpeg""); width: 416px;"
"1739080521-543","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/sous-vetement-enfants-2262349","Vêtements Enfants","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2262349_uploaded_image2_1591816303.jpeg""); width: 432px;"
"1739080547-544","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-2262380","Vêtements Enfants","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2262380_uploaded_image2_1591816686.jpeg""); width: 432px;"
"1739080573-545","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/grenouillere-bebe-fille-2263591","Vêtements Enfants","4 500 CFA","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/2263591_uploaded_image2_1591833783.jpeg""); width: 671px;"
"1739080599-546","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/grenouillere-bebe-fille-2263607","Vêtements Enfants","4 500 CFA","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2263607_uploaded_image1_1591833986.jpg""); width: 671px;"
"1739080625-547","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/body-bebe-fille-2263623","Vêtements Enfants","1 300 CFA","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/2263623_uploaded_image2_1591834199.jpeg""); width: 671px;"
"1739080651-548","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/body-bebe-fille-2263638","Vêtements Enfants","1 300 CFA","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/2263638_uploaded_image2_1591834380.jpeg""); width: 671px;"
"1739080677-549","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/body-bebe-fille-2263650","Vêtements Enfants","1 300 CFA","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/2263650_uploaded_image2_1591834502.jpeg""); width: 671px;"
"1739080703-550","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-dete-enfants-2268332","Vêtements Enfants","7 000 CFA","Cambérène, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2268332_uploaded_image2_1591890459.jpeg""); width: 369px;"
"1739080729-551","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-short-t-shirt-garcon-2274503","Vêtements Enfants","2 500 CFA","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/2274503_uploaded_image2_1591981097.jpeg""); width: 671px;"
"1739080755-552","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-short-t-shirt-garcon-2274532","Vêtements Enfants","3 000 CFA","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/2274532_uploaded_image2_1591981387.jpeg""); width: 671px;"
"1739080781-553","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-short-debardeur-garcon-2274546","Vêtements Enfants","3 000 CFA","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/2274546_uploaded_image2_1591981520.jpeg""); width: 671px;"
"1739080807-554","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-short-t-shirt-garcon-2274557","Vêtements Enfants","3 000 CFA","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/2274557_uploaded_image2_1591981638.jpeg""); width: 671px;"
"1739080833-555","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-pyjama-fille-et-garcon-2274571","Vêtements Enfants","6 000 CFA","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/2274571_uploaded_image2_1591981804.jpeg""); width: 671px;"
"1739080859-556","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/slips-boxeur-enfants-lot-de-12-2295755","Vêtements Enfants","6 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2295755_uploaded_image2_1592329461.jpeg""); width: 432px;"
"1739080885-557","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/chaussures-femmes-2310057","Vêtements Enfants","15 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2310057_uploaded_image2_1592523426.jpeg""); width: 452px;"
"1739080911-558","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-2310121","Vêtements Enfants","4 500 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2310121_uploaded_image2_1592524463.jpeg""); width: 399px;"
"1739080937-559","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2310123","Vêtements Enfants","4 500 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2310123_uploaded_image2_1592524490.jpeg""); width: 399px;"
"1739080963-560","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-2310124","Vêtements Enfants","6 500 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2310124_uploaded_image2_1592524520.jpeg""); width: 399px;"
"1739080989-561","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-2313499","Vêtements Enfants","15 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2313499_uploaded_image2_1592578355.jpeg""); width: 555px;"
"1739081015-562","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/tenue-pour-enfant-2317501","Vêtements Enfants","20 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2317501_uploaded_image2_1592652082.jpeg""); width: 538px;"
"1739081041-563","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/tenue-enfant-2317504","Vêtements Enfants","20 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2317504_uploaded_image2_1592652130.jpeg""); width: 538px;"
"1739081067-564","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/tenue-pour-enfant-2317536","Vêtements Enfants","25 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2317536_uploaded_image2_1592652456.jpeg""); width: 538px;"
"1739081093-565","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/bonnets-enfants-2318253","Vêtements Enfants","Prix sur demande","Dieuppeul-Derklé, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2318253_uploaded_image2_1592661510.jpeg""); width: 378px;"
"1739081119-566","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-pour-enfants-2324482","Vêtements Enfants","4 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2324482_uploaded_image2_1592784086.jpeg""); width: 399px;"
"1739081145-567","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-pour-enfants-2324483","Vêtements Enfants","4 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2324483_uploaded_image2_1592784119.jpeg""); width: 399px;"
"1739081171-568","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-pour-bebe-2330464","Vêtements Enfants","4 500 CFA","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/2330464_uploaded_image2_1592871358.jpeg""); width: 671px;"
"1739081197-569","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/lot-de-12-slips-enfant-2340835","Vêtements Enfants","4 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2340835_uploaded_image2_1593021989.jpeg""); width: 406px;"
"1739081223-570","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/boubous-enfants-2347925","Vêtements Enfants","10 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2347925_uploaded_image2_1593131058.jpeg""); width: 452px;"
"1739081249-571","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/tenues-enfants-2348889","Vêtements Enfants","10 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2348889_uploaded_image2_1593158546.jpeg""); width: 410px;"
"1739081275-572","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2351688","Vêtements Enfants","2 500 CFA","HLM, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2351688_uploaded_image2_1593186754.jpeg""); width: 452px;"
"1739081301-573","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/slip-ou-boxer-enfant-2351705","Vêtements Enfants","Prix sur demande","Fass, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2351705_uploaded_image2_1593186890.jpeg""); width: 404px;"
"1739081327-574","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-2357148","Vêtements Enfants","2 500 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2357148_uploaded_image1_1593280075.jpg""); width: 423px;"
"1739081353-575","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-2357824","Vêtements Enfants","6 000 CFA","Grand Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2357824_uploaded_image2_1593292674.jpeg""); width: 512px;"
"1739081379-576","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-2361645","Vêtements Enfants","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2361645_uploaded_image2_1593372128.jpeg""); width: 410px;"
