web-scraper-order,web-scraper-start-url,article_ink,article_ink-href,type_chaussure,price ,adresse
"1739066268-1","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-de-ville-2323559","Chaussures de ville","25 000 CFA","Chaussures Homme"
"1739066294-2","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-weston-en-daim-2323562","Chaussures Weston en daim","22 500 CFA","Chaussures Homme"
"1739066320-3","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/sandales-homme-2323704","Sandales homme","15 000 CFA","Chaussures Homme"
"1739066345-4","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/sandales-2323707","Sandales","15 000 CFA","Chaussures Homme"
"1739066371-5","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/sandales-cuir-2323712","Sandales cuir","15 000 CFA","Chaussures Homme"
"1739066397-6","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-crochet-cuir-2323714","Chaussures crochet cuir","15 000 CFA","Chaussures Homme"
"1739066422-7","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/sandales-2323718","Sandales","15 000 CFA","Chaussures Homme"
"1739066448-8","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-2323942","Chaussures homme","6 000 CFA","Chaussures Homme"
"1739066474-9","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/sandales-gucci-2323951","Sandales Gucci","7 000 CFA","Chaussures Homme"
"1739066499-10","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/mocassins-cuir-2323954","Mocassins cuir","15 000 CFA","Chaussures Homme"
"1739066526-11","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/wallabies-2323957","Wallabies","23 000 CFA","Chaussures Homme"
"1739066552-12","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-2323959","Baskets Nike","18 000 CFA","Chaussures Homme"
"1739066578-13","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-sebago-2324457","Chaussures Sebago","11 000 CFA","Chaussures Homme"
"1739066604-14","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-sebago-2324459","Chaussures Sebago","6 500 CFA","Chaussures Homme"
"1739066630-15","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-sebago-2324460","Chaussures Sebago","6 500 CFA","Chaussures Homme"
"1739066656-16","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-sebago-2324461","Chaussures Sebago","6 500 CFA","Chaussures Homme"
"1739066682-17","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-sebago-2324463","Chaussures Sebago","11 000 CFA","Chaussures Homme"
"1739066708-18","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-sebago-2324465","Chaussures Sebago","11 000 CFA","Chaussures Homme"
"1739066734-19","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-sebago-2324468","Chaussures Sebago","10 000 CFA","Chaussures Homme"
"1739066760-20","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-sebago-2324471","Chaussures Sebago","10 000 CFA","Chaussures Homme"
"1739066787-21","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-sebago-2324472","Chaussures Sebago","10 000 CFA","Chaussures Homme"
"1739066813-22","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-sebago-2324474","Chaussures Sebago","10 000 CFA","Chaussures Homme"
"1739066839-23","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-sebago-2324475","Chaussures Sebago","10 000 CFA","Chaussures Homme"
"1739066865-24","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-sebago-2324479","Chaussures Sebago","10 000 CFA","Chaussures Homme"
"1739066891-25","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-sebago-2324481","Chaussures Sebago","10 000 CFA","Chaussures Homme"
"1739066917-26","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-wallabies-2324521","Chaussures Wallabies","25 000 CFA","Chaussures Homme"
"1739066943-27","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-2324523","Chaussures","25 000 CFA","Chaussures Homme"
"1739066969-28","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-wallabies-2324525","Chaussures Wallabies","25 000 CFA","Chaussures Homme"
"1739066995-29","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-2325252","Chaussures homme","15 000 CFA","Chaussures Homme"
"1739067021-30","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-2325814","Baskets Nike","25 000 CFA","Chaussures Homme"
"1739067047-31","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-presto-2325819","Baskets Presto","15 000 CFA","Chaussures Homme"
"1739067073-32","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-2325828","Chaussures homme","25 000 CFA","Chaussures Homme"
"1739067099-33","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/mocassins-homme-2325841","Mocassins homme","15 000 CFA","Chaussures Homme"
"1739067125-34","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-adidas-gazelles-2325849","Baskets Adidas Gazelles","25 000 CFA","Chaussures Homme"
"1739067151-35","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/boots-2325856","Boots","25 000 CFA","Chaussures Homme"
"1739067177-36","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-2325864","Chaussures homme","25 000 CFA","Chaussures Homme"
"1739067203-37","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-2325870","Baskets Jordan","25 000 CFA","Chaussures Homme"
"1739067229-38","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-2325872","Chaussures homme","25 000 CFA","Chaussures Homme"
"1739067255-39","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-2325887","Chaussures homme","25 000 CFA","Chaussures Homme"
"1739067281-40","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/boots-2325896","Boots","25 000 CFA","Chaussures Homme"
"1739067307-41","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-all-stars-2325900","Chaussures All stars","18 000 CFA","Chaussures Homme"
"1739067333-42","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-2325903","Baskets Jordan","25 000 CFA","Chaussures Homme"
"1739067359-43","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-stan-smith-2325912","Chaussures Stan Smith","15 000 CFA","Chaussures Homme"
"1739067385-44","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-270-2326124","Baskets Nike 270","20 000 CFA","Chaussures Homme"
"1739067411-45","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-all-star-2326127","Chaussures All Star","15 000 CFA","Chaussures Homme"
"1739067437-46","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-balenciaga-2326135","Baskets Balenciaga","20 000 CFA","Chaussures Homme"
"1739067463-47","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-nike-vapor-max-2326143","Chaussures Nike Vapor Max","20 000 CFA","Chaussures Homme"
"1739067489-48","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-2326154","Baskets Nike","22 500 CFA","Chaussures Homme"
"1739067515-49","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-2326306","Baskets Jordan","25 000 CFA","Chaussures Homme"
"1739067541-50","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-stan-smith-2326310","Chaussures Stan Smith","15 000 CFA","Chaussures Homme"
"1739067567-51","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-2326315","Baskets Nike","25 000 CFA","Chaussures Homme"
"1739067593-52","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-one-2326325","Baskets Jordan One","25 000 CFA","Chaussures Homme"
"1739067619-53","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-270-2326331","Baskets Nike 270","20 000 CFA","Chaussures Homme"
"1739067645-54","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-270-2326333","Baskets Nike 270","20 000 CFA","Chaussures Homme"
"1739067671-55","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-af-1-2326339","Baskets Nike AF 1","23 000 CFA","Chaussures Homme"
"1739067697-56","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-720-2326597","Baskets Nike 720","25 000 CFA","Chaussures Homme"
"1739067723-57","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-nike-vapor-max-2326606","Chaussures Nike Vapor Max","20 000 CFA","Chaussures Homme"
"1739067749-58","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-270-2326616","Baskets Nike 270","20 000 CFA","Chaussures Homme"
"1739067775-59","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-adidas-2326633","Baskets Adidas","25 000 CFA","Chaussures Homme"
"1739067801-60","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-alexander-mc-queen-2326642","Chaussures Alexander MC Queen","25 000 CFA","Chaussures Homme"
"1739067827-61","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-air-max-2326647","Baskets Nike Air Max","25 000 CFA","Chaussures Homme"
"1739067853-62","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-zoom-2326653","Baskets Nike Zoom","25 000 CFA","Chaussures Homme"
"1739067879-63","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-air-200-2326658","Baskets Nike Air 200","20 000 CFA","Chaussures Homme"
"1739067905-64","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-2326696","Baskets Jordan","25 000 CFA","Chaussures Homme"
"1739067931-65","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-720-8-2326705","Baskets Nike 720 8","25 000 CFA","Chaussures Homme"
"1739067957-66","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/mocassins-homme-2327256","Mocassins homme","15 000 CFA","Chaussures Homme"
"1739067983-67","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/boots-homme-2327262","Boots homme","25 000 CFA","Chaussures Homme"
"1739068009-68","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/mocassins-2327268","Mocassins","15 000 CFA","Chaussures Homme"
"1739068035-69","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-mc-queen-2327327","Baskets MC Queen","22 500 CFA","Chaussures Homme"
"1739068061-70","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-adidas-2327334","Baskets Adidas","25 000 CFA","Chaussures Homme"
"1739068087-71","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-af-2327346","Baskets Nike AF","23 500 CFA","Chaussures Homme"
"1739068113-72","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-2327351","Baskets Jordan","30 000 CFA","Chaussures Homme"
"1739068139-73","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-af-dior-2327356","Baskets Nike AF Dior","25 000 CFA","Chaussures Homme"
"1739068165-74","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-2327362","Baskets Jordan","25 000 CFA","Chaussures Homme"
"1739068191-75","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-2327586","Chaussures homme","15 000 CFA","Chaussures Homme"
"1739068217-76","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-timberland-2327625","Chaussures Timberland","25 000 CFA","Chaussures Homme"
"1739068243-77","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/timberland-2327635","Timberland","25 000 CFA","Chaussures Homme"
"1739068269-78","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-tn-2328336","Baskets Nike TN","22 500 CFA","Chaussures Homme"
"1739068295-79","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/wallabies-2328342","Wallabies","23 500 CFA","Chaussures Homme"
"1739068321-80","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-dior-2328358","Baskets Dior","45 000 CFA","Chaussures Homme"
"1739068347-81","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-air-max-2328362","Baskets Air Max","25 000 CFA","Chaussures Homme"
"1739068373-82","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-jordan-one-2328376","Chaussures Jordan one","25 000 CFA","Chaussures Homme"
"1739068399-83","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-34-2328382","Baskets Jordan 34","25 000 CFA","Chaussures Homme"
"1739068425-84","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-2328396","Baskets Nike","20 000 CFA","Chaussures Homme"
"1739068477-85","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-wallabies-2328407","Chaussures Wallabies","20 000 CFA","Chaussures Homme"
"1739068503-86","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-puma-2328409","Baskets Puma","15 000 CFA","Chaussures Homme"
"1739068529-87","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-presto-2328412","Baskets Nike Presto","15 000 CFA","Chaussures Homme"
"1739068555-88","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-timberland-2328419","Chaussures Timberland","25 000 CFA","Chaussures Homme"
"1739068581-89","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-nike-2328424","Chaussures Nike","20 000 CFA","Chaussures Homme"
"1739068607-90","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-dior-2328429","Baskets Dior","25 000 CFA","Chaussures Homme"
"1739068633-91","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-reebok-2328440","Chaussures Reebok","18 000 CFA","Chaussures Homme"
"1739068659-92","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-new-balance-2328444","Baskets New Balance","25 000 CFA","Chaussures Homme"
"1739068685-93","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-2328454","Baskets Nike","25 000 CFA","Chaussures Homme"
"1739068711-94","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-2328458","Baskets Nike","23 500 CFA","Chaussures Homme"
"1739068737-95","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/mocassins-2328461","Mocassins","20 000 CFA","Chaussures Homme"
"1739068763-96","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-reebok-2328467","Chaussures Reebok","18 000 CFA","Chaussures Homme"
"1739068789-97","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/mcqueen-2328475","Mcqueen","22 500 CFA","Chaussures Homme"
"1739068815-98","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-2328478","Baskets Jordan","25 000 CFA","Chaussures Homme"
"1739068841-99","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-air-2328489","Baskets Nike Air","20 000 CFA","Chaussures Homme"
"1739068867-100","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-puma-2328499","Chaussures Puma","23 000 CFA","Chaussures Homme"
"1739068893-101","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-adidas-topanga-2328512","Baskets Adidas Topanga","20 000 CFA","Chaussures Homme"
"1739068919-102","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-2328535","Baskets Nike","25 000 CFA","Chaussures Homme"
"1739068945-103","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-balenciaga-2328543","Baskets Balenciaga","20 000 CFA","Chaussures Homme"
"1739068971-104","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-air-2328557","Baskets Nike Air","20 000 CFA","Chaussures Homme"
"1739068997-105","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-zoom-2328563","Baskets Nike Zoom","25 000 CFA","Chaussures Homme"
"1739069023-106","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-fila-2328568","Baskets Fila","20 000 CFA","Chaussures Homme"
"1739069049-107","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-mc-queen-2328577","Chaussures Mc Queen","22 500 CFA","Chaussures Homme"
"1739069075-108","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-air-2328580","Baskets Nike Air","25 000 CFA","Chaussures Homme"
"1739069101-109","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-nike-2328688","Chaussures Nike","25 000 CFA","Chaussures Homme"
"1739069127-110","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/mocassins-homme-2328881","Mocassins homme","Prix sur demande","Chaussures Homme"
"1739069153-111","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-2329547","Chaussures","25 000 CFA","Chaussures Homme"
"1739069179-112","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-2329616","Chaussures homme","Prix sur demande","Chaussures Homme"
"1739069205-113","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-vans-2330004","Chaussures Vans","Prix sur demande","Chaussures Homme"
"1739069231-114","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-nike-2330006","Chaussures Nike","Prix sur demande","Chaussures Homme"
"1739069257-115","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-nike-2330007","Chaussures Nike","Prix sur demande","Chaussures Homme"
"1739069283-116","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-2330010","Chaussures","Prix sur demande","Chaussures Homme"
"1739069309-117","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-2330014","Chaussures homme","Prix sur demande","Chaussures Homme"
"1739069335-118","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-2330017","Chaussures","Prix sur demande","Chaussures Homme"
"1739069361-119","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-2330020","Chaussures","Prix sur demande","Chaussures Homme"
"1739069387-120","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-wallabies-2330231","Chaussures Wallabies","20 000 CFA","Chaussures Homme"
"1739069413-121","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/wallabies-homme-2330237","Wallabies homme","20 000 CFA","Chaussures Homme"
"1739069439-122","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-2330238","Chaussures homme","Prix sur demande","Chaussures Homme"
"1739069465-123","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-2330244","Chaussures homme","Prix sur demande","Chaussures Homme"
"1739069491-124","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-2330250","Chaussures homme","Prix sur demande","Chaussures Homme"
"1739069517-125","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-2330257","Chaussures homme","Prix sur demande","Chaussures Homme"
"1739069543-126","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-2330259","Chaussures homme","Prix sur demande","Chaussures Homme"
"1739069569-127","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-sebago-2330293","Chaussures homme Sebago","11 000 CFA","Chaussures Homme"
